id,year,title,rating,pass
3333,2007,Bridge to Terabithia,3,1
1115,2007,Itty Bitty Titty Committee,3,1
417,2007,Simpsons Movie. The,3,1
29,2007,Planet Terror,3,1
1578,2007,Brooklyn Rules,3,1
3899,2007,99 francs,1,0
5071,2007,Tracey Fragments. The,3,1
5501,2007,Lust. Caution,3,1
4001,2007,Before the Devil Knows You&#39;re Dead,2,0
3617,2007,Ballet Shoes,3,1
3655,2007,Halloween,3,1
2574,2007,Charlie Wilson&#39;s War,3,1
7584,2007,Viva,3,1
3012,2007,I Could Never Be Your Woman,3,1
180,2007,Knocked Up,3,1
4728,2007,Imprint,3,1
4762,2007,Whisper,2,0
630,2007,Sweeney Todd: The Demon Barber of Fleet Street,1,0
4044,2007,Numb,1,0
7140,2007,Lucky Blue,0,0
7556,2007,Last Mimzy. The,3,1
2581,2007,Breach,1,0
1524,2007,Free Rainer,2,0
5483,2007,Spider-Man 3,2,0
4152,2007,She&#39;s a Boy I Knew,3,1
2992,2007,Ensemble. c&#39;est tout,3,1
17,2007,Resident Evil: Extinction,3,1
9240,2007,Underdog,1,0
8535,2007,Assassination of Jesse James by the Coward Robert Ford. The,1,0
1339,2007,World Unseen. The,3,1
2131,2007,28 Weeks Later,3,1
1808,2007,Beaufort,0,0
5995,2007,Racing Daylight,3,1
1840,2007,St. Trinian&#39;s,3,1
5662,2007,Norbit,2,0
25,2007,Man from Earth. The,1,0
9247,2007,Heartbreak Kid. The,2,0
7711,2007,It&#39;s a Free World...,3,1
3547,2007,La reine soleil,3,1
6286,2007,Dialogue avec mon jardinier,1,0
1715,2007,Trick &#39;r Treat,3,1
9476,2007,A Perfect Stranger,3,1
2472,2007,Bratz,3,1
652,2007,Kite Runner. The,0,0
5204,2007,Shrooms,3,1
7129,2007,&quot;Masters of Horror&quot; The Washingtonians,3,1
6454,2007,Saw IV,3,1
103,2007,Bucket List. The,1,0
5769,2007,Ex Drummer,1,0
3129,2007,La vie en rose,3,1
9451,2007,Ghost Rider,0,0
5146,2007,Chakde! India,3,1
4757,2007,La torre de Suso,1,0
3308,2007,Nanny Diaries. The,3,1
313,2007,Into the Wild,1,0
3344,2007,Secret. The,3,1
7973,2007,Reaping. The,3,1
761,2007,Bring It On: In It to Win It,3,1
3015,2007,Welcome to the Quiet Room,3,1
462,2007,Then She Found Me,3,1
2676,2007,Cutlass,3,1
5042,2007,Messengers. The,3,1
1764,2007,Appleseed Saga: Ex Machina,3,1
5583,2007,So. You&#39;ve Downloaded a Demon,3,1
1167,2007,Lookout. The,3,1
1925,2007,Auf der anderen Seite,3,1
6578,2007,Brothers Solomon. The,2,0
2856,2007,Steam,3,1
295,2007,Persepolis,3,1
3707,2007,Caramel,2,0
3324,2007,Mist. The,3,1
327,2007,No Reservations,3,1
5291,2007,2 Days in Paris,3,1
1868,2007,Diving Bell and the Butterfly. The,2,0
20,2007,Brave One. The,3,1
3811,2007,TMNT,1,0
7251,2007,Zodiac,1,0
843,2007,3:10 to Yuma,0,0
3151,2007,Sydney White,3,1
4028,2007,Across the Universe,3,1
7125,2007,&quot;Masters of Horror&quot; We All Scream for Ice Cream,3,1
6381,2007,&quot;The Backyardigans&quot; International Super Spy,2,0
2170,2007,Music and Lyrics,3,1
335,2007,Stardust,3,1
8513,2007,Pok&eacute;mon: The Rise of Darkrai,3,1
1939,2007,5 Centimeters Per Second,1,0
3474,2007,Irina Palm,3,1
487,2007,Golden Compass. The,3,1
526,2007,Import/Export,3,1
1285,2007,Orphanage. The,3,1
2248,2007,Arranged,3,1
5045,2007,American Zombie,3,1
964,2007,Diary of the Dead,3,1
4800,2007,Breakfast with Scot,1,0
4833,2007,Days and Clouds,3,1
381,2007,Towelhead,3,1
9,2007,Juno,3,1
1889,2007,Michael Clayton,2,0
3424,2007,Salvation,1,0
4209,2007,Hannibal Rising,1,0
1196,2007,Teeth,3,1
7349,2007,Meduzot,3,1
9002,2007,American Pie Presents: Beta House,2,0
7796,2007,Est&ocirc;mago,0,0
7079,2007,Las 13 rosas,3,1
738,2007,Becoming Jane,3,1
16,2007,Rush Hour 3,1,0
6987,2007,Control,2,0
3989,2007,Naissance des pieuvres,3,1
1741,2007,Love Songs,3,1
2130,2007,30 Days of Night,2,0
1045,2007,White Noise 2: The Light,1,0
7121,2007,&quot;Masters of Horror&quot; Right to Die,1,0
7153,2007,Reine Geschmacksache,3,1
5628,2007,Dead Silence,1,0
4158,2007,Fat Like Me,3,1
1903,2007,Mr. Magorium&#39;s Wonder Emporium,0,0
3438,2007,Fermat&#39;s Room,0,0
4264,2007,Yobi. the Five-Tailed Fox (Cheon-nyeon-yeo-woo-yeo-woo-bi),3,1
918,2007,Wild Hogs,1,0
5496,2007,Freedom Writers,1,0
3646,2007,[Rec],3,1
651,2007,Superbad,3,1
7128,2007,&quot;Masters of Horror&quot; The Black Cat,0,0
686,2007,No Country for Old Men,3,1
2601,2007,Sword of the Stranger,3,1
419,2007,Hot Rod,1,0
4963,2007,Dark Mirror,3,1
1184,2007,Shooter,1,0
490,2007,Savages. The,3,1
2341,2007,King of California,1,0
3128,2008,Day of the Dead,3,1
245,2008,Vicky Cristina Barcelona,3,1
2841,2008,Valkyrie,1,0
5048,2008,Possession,3,1
4730,2008,Older Than America,3,1
252,2008,Frozen River,3,1
4046,2008,Welcome Home. Roscoe Jenkins,3,1
3281,2008,Herb &amp; Dorothy,3,1
1492,2008,Helen,3,1
7210,2008,Bleach: Fade to Black. I Call Your Name,3,1
384,2008,Pineapple Express,2,0
1892,2008,Australia,2,0
469,2008,Gake no ue no Ponyo,3,1
504,2008,Curious Case of Benjamin Button. The,3,1
192,2008,Speed Racer,3,1
6681,2008,Aanrijding in Moscou,3,1
2460,2008,Rough Aunties,3,1
2094,2008,S&eacute;raphine,3,1
3288,2008,Barbie and the Diamond Castle,3,1
19,2008,Bank Job. The,3,1
3029,2008,Sita Sings the Blues,1,0
3466,2008,Paris 36,1,0
6543,2008,Skin,3,1
6621,2008,X-Files: I Want to Believe. The,3,1
5864,2008,Secret of Moonacre. The,3,1
1744,2008,French Film,3,1
4026,2008,Pirates II: Stagnetti&#39;s Revenge,3,1
6817,2008,Pretty Ugly People,3,1
4959,2008,Miao Miao,3,1
889,2008,Cloverfield,3,1
3965,2008,Management,2,0
1718,2008,Dance of the Dead,1,0
7437,2008,Die Welle,3,1
241,2008,Transporter 3,0,0
5904,2008,Nothing But the Truth,3,1
1751,2008,Waltz with Bashir,0,0
275,2008,Revolutionary Road,3,1
1,2008,Starship Troopers 3: Marauder,3,1
6863,2008,Sparrow,0,0
1583,2008,My Prison Yard,3,1
145,2008,Be Kind Rewind,1,0
6262,2008,Burning Plain. The,3,1
214,2008,Hellboy II: The Golden Army,1,0
5148,2008,Overcome,2,0
2082,2008,American Violet,3,1
7071,2008,La mujer sin cabeza,3,1
380,2008,Blindness,3,1
7622,2008,Brideshead Revisited,1,0
429,2008,Eye. The,3,1
464,2008,High School Musical 3: Senior Year,3,1
1590,2008,Chronicles of Narnia: Prince Caspian. The,3,1
500,2008,Easy Virtue,3,1
903,2008,Four Christmases,3,1
7381,2008,Solo Quiero Caminar,3,1
5481,2008,Dead at 17,3,1
4767,2008,Seventh Moon,0,0
355,2008,Women. The,3,1
1495,2008,RocknRolla,1,0
770,2008,Ai no mukidashi,3,1
1641,2008,Other Boleyn Girl. The,3,1
1674,2008,Tale of Despereaux. The,3,1
3182,2008,Angus. Thongs and Perfect Snogging,3,1
195,2008,Incredible Hulk. The,1,0
8706,2008,Disfigured,3,1
2858,2008,Outpost,0,0
1143,2008,Forbidden Kingdom. The,1,0
60,2008,Love Guru. The,1,0
952,2008,Pontypool,0,0
4030,2008,Baader Meinhof Complex. The,3,1
7127,2008,Rambo,0,0
5703,2008,Family That Preys. The,3,1
819,2008,Okuribito (Departures),3,1
3444,2008,Diary of a Nymphomaniac,3,1
3072,2008,No. 1 Ladies&#39; Detective Agency. The,3,1
141,2008,Birds of America,3,1
5469,2008,Kenna,3,1
2078,2008,Damn Bastard!,0,0
279,2008,Resident Evil: Degeneration,3,1
4935,2008,Mid-August Lunch,3,1
74,2008,Get Smart,1,0
1586,2008,Stargate: Continuum,1,0
5412,2008,Superhero Movie,3,1
217,2008,Role Models,1,0
7074,2008,Etz Limon,3,1
251,2008,Slumdog Millionaire,1,0
2118,2008,Coco Chanel,3,1
286,2008,Changeling,3,1
2614,2008,Everlasting Moments,3,1
2257,2008,Bi the Way,3,1
1891,2008,Forgetting Sarah Marshall,3,1
47,2008,21,3,1
7657,2008,Patrik. Age 1.5,1,0
81,2008,Futurama: The Beast with a Billion Backs,2,0
503,2008,Che: Part One,1,0
542,2008,Repo! The Genetic Opera,3,1
191,2008,What Happens In Vegas,3,1
740,2008,Kataude mashin garu,3,1
5656,2008,Mummy: Tomb of the Dragon Emperor. The,3,1
8536,2008,Mannen som elsket Yngve,1,0
6620,2008,Clash of the Santas,3,1
1709,2008,Fireproof,2,0
6688,2008,Sleep Dealer,0,0
233,2008,Gomorra,1,0
265,2008,Lucky Ones. The,3,1
6347,2008,Camp Rock,3,1
2203,2008,Goodbye Solo,1,0
6893,2008,Blind Loves,2,0
6287,2008,Bienvenue chez les Ch&#39;tis,2,0
3998,2008,Fly Me to the Moon,0,0
273,2008,Reader. The,1,0
5205,2008,Mirrors,1,0
34,2008,In Bruges,1,0
1912,2008,Ashes of Time Redux,1,0
1548,2008,Dim Sum Funeral,3,1
492,2008,Fashion,3,1
1616,2008,Synecdoche. New York,3,1
1290,2008,Happy-Go-Lucky,3,1
2843,2008,Bonnie &amp; Clyde vs. Dracula,3,1
1757,2008,Chi bi (Red Cliff),1,0
3693,2008,Ghost in the Shell 2.0,3,1
728,2008,Kung Fu Panda,3,1
1161,2008,Igor,2,0
428,2008,Taken,3,1
3016,2008,One Million Yen Girl,3,1
829,2008,Birdemic,3,1
463,2008,Eagle Eye,1,0
499,2008,Rachel Getting Married,3,1
2357,2008,Loss of a Teardrop Diamond. The,3,1
5050,2008,Deadgirl,0,0
902,2008,Sisterhood of the Traveling Pants 2. The,3,1
2056,2008,Sut,1,0
220,2008,Bolt,3,1
8698,2008,Bottle Shock,1,0
254,2008,Doubt,3,1
4805,2008,Spirit. The,2,0
5584,2008,I Can&#39;t Think Straight,3,1
3461,2008,Duchess. The,3,1
6946,2008,Camino,3,1
513,2008,Ghost Town,1,0
545,2008,Definitely. Maybe,3,1
194,2008,Journey to the Center of the Earth,1,0
1142,2008,Horton Hears a Who!,1,0
2996,2008,Merlin,3,1
3510,2008,La belle personne,3,1
584,2008,Franklyn,2,0
1746,2008,T&ocirc;ky&ocirc; sonata (Tokyo Sonata),1,0
1050,2008,Indiana Jones and the Kingdom of the Crystal Skull,1,0
2274,2008,Hamlet 2,3,1
66,2008,Dark Knight. The,3,1
140,2008,Baby Mama,3,1
990,2008,Frost/Nixon,1,0
310,2008,Bedtime Stories,3,1
3,2008,WALL-E,1,0
8854,2008,Lake Mungo,1,0
1915,2008,Killshot,1,0
73,2008,Nim&#39;s Island,3,1
1585,2008,Stargate: The Ark of Truth,3,1
495,2008,Hurt Locker. The,1,0
5475,2008,Ruins. The,3,1
285,2008,Wrestler. The,1,0
350,2008,Miss Pettigrew Lives for a Day,3,1
1164,2008,Passengers,3,1
3020,2008,While She Was Out,3,1
8528,2008,Venkovsky ucitel,1,0
3457,2008,I Sell the Dead,1,0
80,2008,Wanted,1,0
5748,2008,Revanche,1,0
502,2008,Gran Torino,2,0
9340,2008,Lakeview Terrace,3,1
541,2008,Quarantine,3,1
190,2008,Iron Man,2,0
1398,2008,Martyrs,3,1
1801,2008,My Only Sunshine,3,1
1104,2008,Step Up 2: The Streets,3,1
5691,2008,Treeless Mountain,3,1
8503,2008,Dead Space: Downfall,2,0
197,2008,Nick and Norah&#39;s Infinite Playlist,3,1
1014,2008,House Bunny. The,3,1
2860,2008,World is Big and Salvation Lurks Around the Corner. The,1,0
7536,2008,A Wednesday,1,0
3711,2008,Defiance,3,1
747,2008,Sex and the City,3,1
1178,2008,God&#39;s Forgotten Town,3,1
2694,2008,Examined Life,3,1
523,2008,Beaches of Agnes. The,3,1
7813,2008,Picture This,2,0
1749,2008,Wendy and Lucy,3,1
306,2008,Inkheart,3,1
6861,2008,All about women,3,1
2342,2008,What Doesn&#39;t Kill You,1,0
927,2008,Secret Life of Bees. The,3,1
176,2008,Vantage Point,3,1
212,2008,27 Dresses,3,1
5244,2008,Over Her Dead Body,3,1
4483,2008,Dante 01,3,1
1451,2008,Miracle at St. Anna,2,0
346,2008,Sunshine Cleaning,3,1
9196,2008,iCarly: iGo to Japan,3,1
5007,2008,Made of Honor,2,0
2022,2008,Mad Money,3,1
1394,2008,Wild Child,3,1
668,2008,L&aring;t den r&auml;tte komma in (Let the Right One In),1,0
1829,2008,Sky Crawlers. The,3,1
768,2008,Fanboys,0,0
6097,2008,Last Chance Harvey,3,1
2259,2008,Phoebe in Wonderland,3,1
470,2008,Flash of Genius,1,0
8563,2008,Valami Amerika 2,1,0
193,2008,Meet Dave,1,0
5858,2008,Chaser. The,0,0
2461,2008,Rain,3,1
260,2008,Step Brothers,1,0
4812,2008,Grizzly Park,3,1
1107,2008,El regalo,2,0
5658,2008,Casi divas,3,1
3467,2008,Edge of Love. The,3,1
2331,2008,Deception,1,0
883,2008,Ciao,0,0
7190,2008,Boy in the Striped Pajamas. The,3,1
2968,2008,Transsiberian,3,1
28,2008,Jumper,1,0
7641,2008,Hunger,0,0
65,2008,Mutant Chronicles. The,1,0
242,2008,Milk,1,0
5174,2008,Princess: A Modern Fairtyale,3,1
3304,2008,Three Kingdoms: Resurrection of the Dragon,1,0
309,2008,Max Payne,3,1
8818,2008,Spiderwick Chronicles. The,0,0
3758,2008,Doomsday,3,1
6825,2008,10.000 BC,1,0
1516,2008,Gamers: Dorkness Rising. The,3,1
1628,2008,Sauna,1,0
5077,2008,Prom Night,3,1
5474,2008,Bronson,1,0
2116,2008,Seven Pounds,3,1
2516,2008,35 Shots of Rum,3,1
8387,2008,Dr. Horrible&#39;s Sing-Along Blog,0,0
316,2008,Mamma Mia!,3,1
730,2008,Three wise men,1,0
6059,2008,Keith,3,1
465,2008,Quantum of Solace,1,0
501,2008,Twilight,3,1
540,2008,Alphabet Killer. The,3,1
189,2008,Burn After Reading,1,0
2424,2008,Brothers Bloom. The,3,1
222,2008,Death Race,1,0
8534,2008,TBS,1,0
473,2008,Tinker Bell,3,1
196,2008,Appaloosa,1,0
1013,2008,City of Ember,3,1
263,2008,Tropic Thunder,0,0
298,2008,Day the Earth Stood Still. The,3,1
1504,2008,Lorna&#39;s Silence,3,1
1144,2008,Marley &amp; Me,2,0
2269,2008,Zombie Strippers!,3,1
447,2008,CJ7 (Changjiang 7 hao),1,0
61,2008,Hancock,0,0
3512,2008,Were the World Mine,3,1
985,2008,I&#39;ve Loved You So Long,3,1
3612,2008,Strangers. The,3,1
2832,2008,Adulthood,2,0
305,2008,Yes Man,1,0
1443,2008,Mesrine: Killer Instinct,1,0
338,2008,Futurama: Bender&#39;s Game,1,0
3381,2008,Lion&#39;s Den,3,1
9291,2008,Saw V,3,1
9368,2009,Pope Joan,3,1
6224,2009,Sorority Row,3,1
1288,2009,White Material,3,1
992,2009,Serious Moonlight,2,0
1821,2009,Coco avant Chanel,3,1
726,2009,Capitalism: A Love Story,1,0
1485,2009,Hideaway (Le refuge),3,1
6829,2009,Tales from the Catholic Church of Elvis!,3,1
377,2009,Grey Gardens,3,1
1885,2009,Lesbian Vampire Killers,3,1
6122,2009,Redline,3,1
1917,2009,Everybody&#39;s Fine,2,0
8555,2009,Hachi: A Dog&#39;s Tale,1,0
6937,2009,I can do bad all by myself,1,0
497,2009,Whatever Works,3,1
3082,2009,Professor Layton and the Eternal Diva,3,1
6189,2009,Solomon Kane,3,1
2348,2009,Uncertainty,3,1
900,2009,Splice,3,1
536,2009,Tsar,1,0
9030,2009,What&#39;s Your Raashee?,2,0
4764,2009,[Rec] 2,1,0
632,2009,Sherlock Holmes,1,0
1796,2009,Lebanon,0,0
2258,2009,My Last Five Girlfriends,3,1
5718,2009,Queen to Play,3,1
5013,2009,12 Men of Christmas,3,1
1638,2009,Ngai chai dor ching,2,0
2755,2009,Our Summer in Tehran,3,1
5857,2009,Big Font. Large Spacing,3,1
5923,2009,Ju-on: White Ghost,3,1
2126,2009,Last Train Home,3,1
1803,2009,Lourdes,3,1
4086,2009,Fired Up!,1,0
2558,2009,A Town Called Panic,1,0
1140,2009,Secret in Their Eyes. The,1,0
774,2009,Private Lives of Pippa Lee. The,3,1
809,2009,Soul Kitchen,1,0
2656,2009,Monsters vs Aliens,3,1
518,2009,Echelon Conspiracy,0,0
7359,2009,Land of the Lost,0,0
550,2009,Fantastic Mr. Fox,1,0
2401,2009,Fast &amp; Furious,1,0
582,2009,Avatar,3,1
1341,2009,Chloe,3,1
334,2009,Up,1,0
3377,2009,Dancer and the Thief. The,0,0
1180,2009,All About Steve,3,1
1609,2009,About Elly,3,1
557,2009,Inglourious Basterds,3,1
5173,2009,Reservoir Hill,3,1
654,2009,Drag Me to Hell,3,1
2540,2009,City of Your Final Destination. The,3,1
1446,2009,Cargo,3,1
1549,2009,Map of the Sounds of Tokyo,1,0
2671,2009,Enter the Void,1,0
5402,2009,Fruit Fly,3,1
3165,2009,My Son. My Son. What Have Ye Done,2,0
2776,2009,Messenger. The,1,0
5506,2009,Drool,3,1
1421,2009,Planet 51,1,0
4075,2009,In the Electric Mist,2,0
697,2009,A Single Man,1,0
315,2009,17 Again,3,1
1454,2009,Exam,3,1
6058,2009,Love Happens,3,1
8456,2009,Opie Gets Laid,3,1
1488,2009,Slammin&#39; Salmon. The,3,1
1162,2009,Mother and Child,3,1
1634,2009,Coco Chanel &amp; Igor Stravinsky,2,0
539,2009,Underworld: Rise of the Lycans,1,0
5120,2009,Dom zly,1,0
635,2009,Bitch Slap,3,1
2489,2009,My Bloody Valentine 3D,2,0
4049,2009,Deadline,3,1
4114,2009,One Hot Summer,2,0
4596,2009,Final Destination. The,3,1
3462,2009,Concert. The,2,0
2685,2009,Dear Lemon Lima,3,1
507,2009,X-Men Origins: Wolverine,3,1
6573,2009,Madea Goes to Jail,0,0
6580,2009,Cry of the Owl. The,0,0
910,2009,Daybreakers,1,0
578,2009,Up in the Air,2,0
642,2009,A Perfect Getaway,3,1
677,2009,My Queen Karo,3,1
4846,2009,Surviving Evil,3,1
4467,2009,Natale a Beverly Hills,1,0
1870,2009,A Serious Man,2,0
3813,2009,Wild About Harry,3,1
812,2009,Boat That Rocked. The,3,1
885,2009,An Education,3,1
5462,2009,And Then Came Lola,3,1
2470,2009,Mega Shark vs Giant Octopus,0,0
5202,2009,Heartless,1,0
1410,2009,She. a Chinese,2,0
2536,2009,Gamer,1,0
2174,2009,Tournament,0,0
1813,2009,Disappearance of Alice Creed. The,0,0
718,2009,Lovely Bones. The,3,1
4129,2009,Valhalla Rising,0,0
2600,2009,Boondock Saints II: All Saints Day. The,0,0
8848,2009,Year One,3,1
1909,2009,Time Traveler&#39;s Wife. The,3,1
453,2009,G.I. Joe: The Rise of Cobra,1,0
892,2009,Law Abiding Citizen,3,1
528,2009,Zombieland,3,1
3585,2009,Wonder Woman,3,1
1721,2009,Unborn. The,3,1
311,2009,Adventureland,3,1
344,2009,Terminator Salvation,2,0
1484,2009,Life During Wartime,3,1
8003,2009,Hole. The,3,1
496,2009,In the Loop,3,1
5116,2009,El traspatio (Backyard),3,1
1695,2009,2012,1,0
4763,2009,Carriers,3,1
2915,2009,Modern Family,3,1
3730,2009,Paa,2,0
1526,2009,Cooking with Stella,3,1
798,2009,My Sister&#39;s Keeper,3,1
468,2009,District 9,1,0
906,2009,Astro Boy,3,1
5889,2009,Triangle,3,1
2125,2009,Girl Who Kicked the Hornets&#39; Nest. The,3,1
2196,2009,J&#39;ai tu&eacute; ma m&egrave;re,2,0
358,2009,Watchmen,3,1
3061,2009,OSS 117: Lost in Rio,1,0
5019,2009,State of Play,3,1
4780,2009,David&#39;s Birthday,3,1
680,2009,Spring Breakdown,3,1
2166,2009,TiMER,2,0
1080,2009,Dead Snow,2,0
714,2009,Helen,3,1
2239,2009,Box. The,3,1
780,2009,New Moon,3,1
1179,2009,Youth in Revolt,1,0
2304,2009,Brief Interviews With Hideous Men,0,0
3472,2009,RoboGeisha,3,1
485,2009,Girl with the Dragon Tattoo. The,3,1
2336,2009,Where the Wild Things Are,1,0
888,2009,Fish Tank,3,1
2042,2009,Crossing Over,3,1
987,2009,Informant!. The,1,0
1750,2009,Case 39,3,1
1413,2009,Mr. Nobody,1,0
307,2009,Thick as Thieves,1,0
721,2009,Los viajes del viento,1,0
4931,2009,Not Since You,2,0
7614,2009,Accidents Happen,3,1
1186,2009,Invictus,1,0
456,2009,Taking of Pelham 123. The,0,0
5367,2009,Amelia,3,1
531,2009,Maiden Heist. The,0,0
563,2009,Ninja Assassin,1,0
1724,2009,Ugly Truth. The,2,0
4006,2009,Infestation,3,1
696,2009,Imaginarium of Doctor Parnassus. The,1,0
314,2009,Coraline,3,1
1823,2009,Defendor,1,0
3345,2009,Harry Brown,1,0
347,2009,Soloist. The,1,0
1487,2009,Brothers,3,1
7010,2009,Georgia O&#39;Keeffe,3,1
4014,2009,Good Witch&#39;s Garden. The,3,1
1395,2009,Bride Wars,3,1
1036,2009,Villa Amalia,3,1
5951,2009,Ju-on: Black Ghost,3,1
703,2009,Secret of Kells. The,0,0
3356,2009,Headhunter,1,0
354,2009,Knowing,1,0
1494,2009,Unloved. The,3,1
7628,2009,Dorian Gray,1,0
804,2009,Away We Go,3,1
471,2009,Orphan,3,1
9007,2009,Cold Souls,1,0
2396,2009,Cracks,3,1
1705,2009,Assassin Next Door. The,3,1
1011,2009,Girl on the Train. The,3,1
641,2009,House of the Devil. The,3,1
1043,2009,Air Doll,1,0
1805,2009,Milk of Sorrow. The,3,1
4466,2009,Wild Hunt. The,1,0
4088,2009,Vampire Girl versus Frankenstein Girl,3,1
361,2009,Hangover. The,1,0
5695,2009,Wrong House. The,3,1
4570,2009,Friday the 13th,2,0
811,2009,Lost Persons Area,1,0
3847,2009,Girl (Flickan). The,3,1
6214,2009,XXXHOLiC: Shunmuki - Kouhen,3,1
951,2009,Brooklyn&#39;s Finest,1,0
2830,2009,Broken Embraces,3,1
1780,2009,Still waiting,3,1
4062,2009,Fourth Kind. The,3,1
5966,2009,Cosmonauta,3,1
3752,2009,Maid. The,3,1
5666,2009,Aliens in the Attic,3,1
3821,2009,Albino Farm,3,1
5363,2009,Last House on the Left. The,3,1
891,2009,Ajami,2,0
527,2009,Surrogates,1,0
2378,2009,G-Force,1,0
1286,2009,Hua Mulan,3,1
2443,2009,Eyes Wide Open,1,0
1720,2009,Survival of the Dead,1,0
5907,2009,Children of the Corn,1,0
278,2009,Dead Like Me: Life After Death,3,1
4827,2009,Polytechnique,3,1
692,2009,Agora,1,0
724,2009,Red Riding: In the Year of Our Lord 1974,1,0
758,2009,Bring It On: Fight to the Finish,3,1
375,2009,Harry Potter and the Half-Blood Prince,3,1
2606,2009,Mutants,3,1
7723,2009,Looking for Eric,1,0
534,2009,Cloudy with a Chance of Meatballs,1,0
932,2009,Frequently Asked Questions About Time Travel,2,0
665,2009,Ghosted,3,1
2149,2009,Girl Who Played with Fire. The,3,1
1490,2009,Young Victoria. The,3,1
7917,2009,Celda 211,0,0
324,2009,Star Trek,3,1
2956,2009,Veronika Decides to Die,3,1
6067,2009,Bran Nue Dae,1,0
4533,2009,Elsewhere,3,1
7631,2009,Fatal Rescue,1,0
4217,2009,I Come with the Rain,0,0
8146,2009,Mystery Team,1,0
548,2009,Men Who Stare at Goats. The,0,0
6311,2009,After.Life,1,0
644,2009,Antichrist,0,0
713,2009,Road. The,1,0
1111,2009,&quot;Chess in Concert&quot;,1,0
5359,2009,Awaydays,2,0
1936,2009,Scouting Book for Boys. The,2,0
1574,2009,Hannah Free,3,1
4265,2009,Whiteout,3,1
1282,2009,Proposal. The,2,0
555,2009,Invention of Lying. The,2,0
2439,2009,Le h&eacute;risson,3,1
3997,2009,According to Greta,3,1
2936,2009,Finding Bliss,3,1
5636,2009,Joneses. The,3,1
1479,2009,Girlfriend Experience. The,3,1
371,2009,Public Enemies,1,0
2635,2009,Exit 117,2,0
2669,2009,Mary and Max,1,0
3936,2009,Technotise - Edit i ja,3,1
562,2009,Princess and the Frog. The,3,1
2048,2009,Blind Side. The,2,0
3200,2009,Horde. The,0,0
1756,2009,A Prophet (Un Prophete),1,0
1486,2009,Summer Wars,3,1
1520,2009,44 Inch Chest,1,0
427,2009,Julie &amp; Julia,3,1
498,2009,Duplicity,2,0
4322,2009,C Me Dance,3,1
2454,2009,Alice,3,1
5153,2009,Nowhere Boy,3,1
4765,2009,Uninvited. The,3,1
633,2009,Precious: Based on the Novel Push by Sapphire,3,1
4047,2009,Pandorum,1,0
2884,2009,Double Hour. The,3,1
1797,2009,Jaffa,3,1
5251,2009,Nasty Old People,3,1
3732,2009,Evangelion: 2.0 You Can (Not) Advance,3,1
7176,2009,Butter bei die Fische,3,1
353,2009,Push,3,1
1493,2009,Perrier&#39;s Bounty,0,0
385,2009,Princess Protection Program,3,1
434,2009,(500) Days of Summer,1,0
